authors,author_sort,rating,library_name,timestamp,formats,size,isbn,identifiers,comments,tags,series,series_index,languages,title,cover,title_sort,publisher,pubdate,id,uuid
"Lindsay Wilson","Wilson, Lindsay","","temp","0101-01-01T02:00:00+02:00","epub","605797","","","","Kommentar, AT, Sprüche","TOTC - Tyndale Old Testament Commentaries","20.0","eng","Proverbs","C:\Users\sever\Documents\temp\Lindsay Wilson\Proverbs (2184)\cover.jpg","Proverbs","InterVarsity Press","0101-01-01T02:00:00+02:00","2184","c1f552b4-37fd-44bb-8c33-de3e2fbcc0ca"
"Michael A. Eaton","Eaton, Michael A.","","temp","0101-01-01T02:00:00+02:00","epub","226230","","","","Kommentar, AT, Prediger","TOTC - Tyndale Old Testament Commentaries","21.0","eng","Ecclesiastes","C:\Users\sever\Documents\temp\Michael A. Eaton\Ecclesiastes (2185)\cover.jpg","Ecclesiastes","InterVarsity Press","0101-01-01T02:00:00+02:00","2185","13fa4f2c-4e5b-449d-b821-d75b3ca9986f"
"Iain M. Duguid","Duguid, Iain M.","","temp","0101-01-01T02:00:00+02:00","epub","1174774","","","","Kommentar, AT, Hohelied","TOTC - Tyndale Old Testament Commentaries","22.0","eng","The Song of Songs","C:\Users\sever\Documents\temp\Iain M. Duguid\The Song of Songs (2186)\cover.jpg","Song of Songs, The","InterVarsity Press","0101-01-01T02:00:00+02:00","2186","7eccb2fd-4d06-48ca-a19f-96ea2f08fa3e"
"J. Alec Motyer","Motyer, J. Alec","","temp","0101-01-01T02:00:00+02:00","epub","577936","","","","Kommentar, AT, Jesaja","TOTC - Tyndale Old Testament Commentaries","23.0","eng","Isaiah","C:\Users\sever\Documents\temp\J. Alec Motyer\Isaiah (2187)\cover.jpg","Isaiah","InterVarsity Press","0101-01-01T02:00:00+02:00","2187","40473902-e7c4-4766-a61b-8669580741b3"
"Hetty Lalleman","Lalleman, Hetty","","temp","0101-01-01T02:00:00+02:00","pdf","1505581","","","","Kommentar, AT, Jeremia, Klagelieder","TOTC - Tyndale Old Testament Commentaries","24.0","eng","Jeremiah and Lamentations","C:\Users\sever\Documents\temp\Hetty Lalleman\Jeremiah and Lamentations (2188)\cover.jpg","Jeremiah and Lamentations","InterVarsity Press","0101-01-01T02:00:00+02:00","2188","ca688964-3265-4bb8-8a69-0272ff8327d5"
"John B. Taylor","Taylor, John B.","","temp","0101-01-01T02:00:00+02:00","epub","512073","","","","Kommentar, AT, Hesekiel","TOTC - Tyndale Old Testament Commentaries","26.0","eng","Ezekiel","C:\Users\sever\Documents\temp\John B. Taylor\Ezekiel (2189)\cover.jpg","Ezekiel","InterVarsity Press","0101-01-01T02:00:00+02:00","2189","1b5f2aa1-0708-4855-9d40-8dc9c4858973"
"Joyce Baldwin","Baldwin, Joyce","","temp","0101-01-01T02:00:00+02:00","epub","296343","","","","Kommentar, AT, Daniel","TOTC - Tyndale Old Testament Commentaries","27.0","eng","Daniel","C:\Users\sever\Documents\temp\Joyce Baldwin\Daniel (2190)\cover.jpg","Daniel","InterVarsity Press","0101-01-01T02:00:00+02:00","2190","a8b7d8d3-c053-47e9-9938-3a42922667a2"
"David Allan Hubbard","Hubbard, David Allan","","temp","0101-01-01T02:00:00+02:00","epub","301061","","","","Kommentar, AT, Hosea","TOTC - Tyndale Old Testament Commentaries","28.0","eng","Hosea","C:\Users\sever\Documents\temp\David Allan Hubbard\Hosea (2191)\cover.jpg","Hosea","InterVarsity Press","0101-01-01T02:00:00+02:00","2191","92a7e770-5435-471f-b5a1-5f0d19b93905"
"David Allan Hubbard","Hubbard, David Allan","","temp","0101-01-01T02:00:00+02:00","epub","348432","","","","Kommentar, AT, Joel, Amos","TOTC - Tyndale Old Testament Commentaries","29.0","eng","Joel and Amos","C:\Users\sever\Documents\temp\David Allan Hubbard\Joel and Amos (2192)\cover.jpg","Joel and Amos","InterVarsity Press","0101-01-01T02:00:00+02:00","2192","87e55a3d-1205-4aaf-9fd7-f749e131cf64"
"David W. Baker & T. Desmond Alexander & Bruce K. Waltke","Baker, David W. & Alexander, T. Desmond & Waltke, Bruce K.","","temp","0101-01-01T02:00:00+02:00","epub","315297","","","","Kommentar, AT, Obadja, Jona, Micha","TOTC - Tyndale Old Testament Commentaries","31.0","eng","Obadiah, Jonah and Micah","C:\Users\sever\Documents\temp\David W. Baker\Obadiah, Jonah and Micah (2193)\cover.jpg","Obadiah, Jonah and Micah","InterVarsity Press","0101-01-01T02:00:00+02:00","2193","2bc195cf-7464-435a-baf1-3ec356037c8e"
"David W. Baker","Baker, David W.","","temp","0101-01-01T02:00:00+02:00","epub","174327","","","","Kommentar, AT, Nahum, Habakuk, Zefanja","TOTC - Tyndale Old Testament Commentaries","34.0","eng","Nahum, Habakkuk and Zephaniah","C:\Users\sever\Documents\temp\David W. Baker\Nahum, Habakkuk and Zephaniah (2194)\cover.jpg","Nahum, Habakkuk and Zephaniah","InterVarsity Press","0101-01-01T02:00:00+02:00","2194","8c0953b7-4c4e-4a1a-b74c-3ee1bc7c14ac"
"S. D. Snyman","Snyman, S. D.","","temp","0101-01-01T02:00:00+02:00","epub","455896","","","","Kommentar, AT, Nahum, Habakuk, Zefanja","TOTC - Tyndale Old Testament Commentaries","34.0","eng","Nahum, Habakkuk and Zephaniah","C:\Users\sever\Documents\temp\S. D. Snyman\Nahum, Habakkuk and Zephaniah (2195)\cover.jpg","Nahum, Habakkuk and Zephaniah","InterVarsity Press","0101-01-01T02:00:00+02:00","2195","82875450-8627-4117-8b82-122238933bdd"
"Andrew E. Hill","Hill, Andrew E.","","temp","0101-01-01T02:00:00+02:00","epub","505018","","","","Kommentar, AT, Haggai, Sacharja, Maleachi","TOTC - Tyndale Old Testament Commentaries","37.0","eng","Haggai, Zechariah and Malachi","C:\Users\sever\Documents\temp\Andrew E. Hill\Haggai, Zechariah and Malachi (2196)\cover.jpg","Haggai, Zechariah and Malachi","InterVarsity Press","0101-01-01T02:00:00+02:00","2196","18e6ab4a-72ac-464c-a2d7-7de62a9ec662"
"T. Desmond Alexander","Alexander, T. Desmond","","temp","0101-01-01T02:00:00+02:00","pdf","2506206","","","","Kommentar, AT, Exodus","TTCS - Teach the Text Commentary Series","2.0","eng","Exodus","C:\Users\sever\Documents\temp\T. Desmond Alexander\Exodus (2197)\cover.jpg","Exodus","Baker Publishing Group","0101-01-01T02:00:00+02:00","2197","af4cfbb7-6b15-43b0-9684-8639c1edc544"
"Joe M. Sprinkle","Sprinkle, Joe M.","","temp","0101-01-01T02:00:00+02:00","epub","19158147","","","","Kommentar, AT, Leviticus, Numeri","TTCS - Teach the Text Commentary Series","3.0","eng","Leviticus and Numbers","C:\Users\sever\Documents\temp\Joe M. Sprinkle\Leviticus and Numbers (2198)\cover.jpg","Leviticus and Numbers","Baker Publishing Group","0101-01-01T02:00:00+02:00","2198","caa54403-9410-41e5-aa97-b116daeac095"
"Kenneth A. Mathews","Mathews, Kenneth A.","","temp","0101-01-01T02:00:00+02:00","epub","38952448","","","","Kommentar, AT, Josua","TTCS - Teach the Text Commentary Series","6.0","eng","Joshua","C:\Users\sever\Documents\temp\Kenneth A. Mathews\Joshua (2199)\cover.jpg","Joshua","Baker Publishing Group","0101-01-01T02:00:00+02:00","2199","32d8922d-b678-433e-863d-c2b2fbb8d77e"
"Kenneth C. Way","Way, Kenneth C.","","temp","0101-01-01T02:00:00+02:00","epub","6027287","","","","Kommentar, AT, Richter, Ruth","TTCS - Teach the Text Commentary Series","7.0","eng","Judges and Ruth","C:\Users\sever\Documents\temp\Kenneth C. Way\Judges and Ruth (2200)\cover.jpg","Judges and Ruth","Baker Publishing Group","0101-01-01T02:00:00+02:00","2200","505e8526-97b8-4440-b8f5-ddfa5a23ef27"
"Kenneth C. Way","Way, Kenneth C.","","temp","0101-01-01T02:00:00+02:00","pdf","3618353","","","","Kommentar, AT, Richter, Ruth","TTCS - Teach the Text Commentary Series","7.0","eng","Judges and Ruth","C:\Users\sever\Documents\temp\Kenneth C. Way\Judges and Ruth (2201)\cover.jpg","Judges and Ruth","Baker Publishing Group","0101-01-01T02:00:00+02:00","2201","5e62cafe-184e-424c-a78d-e0825a921230"
"Robert B. Chisholm","Chisholm, Robert B.","","temp","0101-01-01T02:00:00+02:00","pdf","16039123","","","","Kommentar, AT, Samuel","TTCS - Teach the Text Commentary Series","9.0","eng","1 & 2 Samuel","C:\Users\sever\Documents\temp\Robert B. Chisholm\1 & 2 Samuel (2202)\cover.jpg","Samuel 1 & 2","Baker Publishing Group","0101-01-01T02:00:00+02:00","2202","5a20eed3-f998-49d1-990e-6e083693f4ea"
"Daniel J. Estes","Estes, Daniel J.","","temp","0101-01-01T02:00:00+02:00","pdf","14416060","","","","Kommentar, AT, Hiob","TTCS - Teach the Text Commentary Series","18.0","eng","Job","C:\Users\sever\Documents\temp\Daniel J. Estes\Job (2203)\cover.jpg","Job","Baker Publishing Group","0101-01-01T02:00:00+02:00","2203","753b2507-ab97-4abe-8d5f-464117978356"
"C. Hassell Bullock","Bullock, C. Hassell","","temp","0101-01-01T02:00:00+02:00","epub","16305863","","","","Kommentar, AT, Psalmen","TTCS - Teach the Text Commentary Series","19.1","eng","Psalms 1-72","C:\Users\sever\Documents\temp\C. Hassell Bullock\Psalms 1-72 (2204)\cover.jpg","Psalms 1-72","Baker Publishing Group","0101-01-01T02:00:00+02:00","2204","f4e3661e-121c-4b3a-9eeb-8a8faad14104"
"C. Hassell Bullock","Bullock, C. Hassell","","temp","0101-01-01T02:00:00+02:00","epub","17074029","","","","AT, Kommentar, Psalmen, Übersetzt","TTCS - Teach the Text Commentary Series","19.11","deu","Psalms 1-72 - Deutsch","C:\Users\sever\Documents\temp\C. Hassell Bullock\Psalms 1-72 - Deutsch (2205)\cover.jpg","Psalms 1-72 - Deutsch","Baker Publishing Group","0101-01-01T02:00:00+02:00","2205","aff315b0-a674-42dd-8ead-fcfd1b67964f"
"C. Hassell Bullock","Bullock, C. Hassell","","temp","0101-01-01T02:00:00+02:00","pdf","6057525","","","","Kommentar, AT, Psalmen","TTCS - Teach the Text Commentary Series","19.2","eng","Psalms 73-150","C:\Users\sever\Documents\temp\C. Hassell Bullock\Psalms 73-150 (2206)\cover.jpg","Psalms 73-150","Baker Publishing Group","0101-01-01T02:00:00+02:00","2206","a540df20-7604-4bf7-9c5f-50d44af7241b"
"Edward M. Curtis","Curtis, Edward M.","","temp","0101-01-01T02:00:00+02:00","pdf","9357631","","","","Kommentar, AT, Prediger, Hohelied","TTCS - Teach the Text Commentary Series","21.0","eng","Ecclesiastes and Song of Songs","C:\Users\sever\Documents\temp\Edward M. Curtis\Ecclesiastes and Song of Songs (2207)\cover.jpg","Ecclesiastes and Song of Songs","Baker Publishing Group","0101-01-01T02:00:00+02:00","2207","8bcef6c3-c1f4-400e-95d0-af319b4185a9"
"J. Daniel Hays","Hays, J. Daniel","","temp","0101-01-01T02:00:00+02:00","epub","4969452","","","","Kommentar, AT, Jeremia, Klagelieder","TTCS - Teach the Text Commentary Series","24.0","eng","Jeremiah and Lamentations","C:\Users\sever\Documents\temp\J. Daniel Hays\Jeremiah and Lamentations (2208)\cover.jpg","Jeremiah and Lamentations","Baker Publishing Group","0101-01-01T02:00:00+02:00","2208","9ed4e01e-a43a-48ae-adda-737a7abcc678"
"Ronald W. Pierce","Pierce, Ronald W.","","temp","0101-01-01T02:00:00+02:00","pdf","7611059","","","","Kommentar, AT, Daniel","TTCS - Teach the Text Commentary Series","27.0","eng","Daniel","C:\Users\sever\Documents\temp\Ronald W. Pierce\Daniel (2209)\cover.jpg","Daniel","Baker Publishing Group","0101-01-01T02:00:00+02:00","2209","2c08e1f9-09c6-4310-be43-bdb40bbbc36d"
"Jeannine K. Brown","Brown, Jeannine K.","","temp","0101-01-01T02:00:00+02:00","pdf","9986056","","","","Kommentar, NT, Matthäus","TTCS - Teach the Text Commentary Series","40.0","eng","Matthew","C:\Users\sever\Documents\temp\Jeannine K. Brown\Matthew (2210)\cover.jpg","Matthew","Baker Publishing Group","0101-01-01T02:00:00+02:00","2210","dd47c63e-7b90-4af2-9bcd-40838f845766"
"Grant R. Osborne","Osborne, Grant R.","","temp","0101-01-01T02:00:00+02:00","pdf","39135110","","","","Kommentar, NT, Markus","TTCS - Teach the Text Commentary Series","41.0","deu","Mark","C:\Users\sever\Documents\temp\Grant R. Osborne\Mark (2211)\cover.jpg","Mark","Baker Publishing Group","0101-01-01T02:00:00+02:00","2211","03723b6f-b417-486f-b220-d938f8e867da"
"R. T. France","France, R. T.","","temp","0101-01-01T02:00:00+02:00","pdf","19758881","","","","Kommentar, NT, Lukas","TTCS - Teach the Text Commentary Series","42.0","eng","Luke","C:\Users\sever\Documents\temp\R. T. France\Luke (2212)\cover.jpg","Luke","Baker Publishing Group","0101-01-01T02:00:00+02:00","2212","19eeb5d8-b9e5-485c-9e38-f4e4312d9376"
"David E. Garland","Garland, David E.","","temp","0101-01-01T02:00:00+02:00","pdf","4017538","","","","Kommentar, NT, Apostelgeschichte","TTCS - Teach the Text Commentary Series","44.0","eng","Acts","C:\Users\sever\Documents\temp\David E. Garland\Acts (2213)\cover.jpg","Acts","Baker Publishing Group","0101-01-01T02:00:00+02:00","2213","ea4182bd-244a-4a25-984b-8ed9da7b17ec"
"C. Marvin Pate","Pate, C. Marvin","","temp","0101-01-01T02:00:00+02:00","pdf","12934679","","","","Kommentar, NT, Römer","TTCS - Teach the Text Commentary Series","45.0","eng","Romans","C:\Users\sever\Documents\temp\C. Marvin Pate\Romans (2214)\cover.jpg","Romans","Baker Publishing Group","0101-01-01T02:00:00+02:00","2214","31b430ba-c085-4b6a-93d3-7573382a281a"
"Preben Vang","Vang, Preben","","temp","0101-01-01T02:00:00+02:00","pdf","11480452","","","","Kommentar, NT, Korinther","TTCS - Teach the Text Commentary Series","46.0","eng","1 Corinthians","C:\Users\sever\Documents\temp\Preben Vang\1 Corinthians (2215)\cover.jpg","Corinthians 1","Baker Publishing Group","0101-01-01T02:00:00+02:00","2215","4e994b63-1d45-4b62-beda-9f8f0e8110b9"
"Moyer V. Hubbard","Hubbard, Moyer V.","","temp","0101-01-01T02:00:00+02:00","epub","9084732","","","","Kommentar, NT, Korinther","TTCS - Teach the Text Commentary Series","47.0","eng","2 Corinthians","C:\Users\sever\Documents\temp\Moyer V. Hubbard\2 Corinthians (2216)\cover.jpg","Corinthians 2","Baker Publishing Group","0101-01-01T02:00:00+02:00","2216","aa1af6fb-c59a-4d40-9081-32fa9e4f0f77"
"Jim Samra","Samra, Jim","","temp","0101-01-01T02:00:00+02:00","pdf","3266462","","","","Kommentar, NT, Jakobus, Petrus, Judas","TTCS - Teach the Text Commentary Series","59.0","eng","James, 1 & 2 Peter, and Jude","C:\Users\sever\Documents\temp\Jim Samra\James, 1 & 2 Peter, and Jude (2217)\cover.jpg","James, 1 & 2 Peter, and Jude","Baker Publishing Group","0101-01-01T02:00:00+02:00","2217","43e4fa81-bbd9-427c-a7fa-722f69062be0"
"J. Scott Duvall","Duvall, J. Scott","","temp","0101-01-01T02:00:00+02:00","pdf","36497443","","","","Kommentar, NT, Offenbarung","TTCS - Teach the Text Commentary Series","66.0","eng","Revelation","C:\Users\sever\Documents\temp\J. Scott Duvall\Revelation (2218)\cover.jpg","Revelation","Baker Publishing Group","0101-01-01T02:00:00+02:00","2218","87d5c8a4-c7f4-471c-8dfa-c7e23c9b492d"
"John E. Hartley","Hartley, John E.","","temp","0101-01-01T02:00:00+02:00","pdf","5276980","","","","Kommentar, AT, Genesis","UBCS - Understanding the Bible Commentary Series","1.0","eng","Genesis","C:\Users\sever\Documents\temp\John E. Hartley\Genesis (2219)\cover.jpg","Genesis","Baker Publishing Group","0101-01-01T02:00:00+02:00","2219","1b90f7e8-b6a9-4411-827b-c80672d491ec"
"James K. Bruckner","Bruckner, James K.","","temp","0101-01-01T02:00:00+02:00","pdf","4195707","","","","Kommentar, AT, Exodus","UBCS - Understanding the Bible Commentary Series","2.0","eng","Exodus","C:\Users\sever\Documents\temp\James K. Bruckner\Exodus (2220)\cover.jpg","Exodus","Baker Publishing Group","0101-01-01T02:00:00+02:00","2220","64dddf38-ca02-4445-afd9-f74d6a4d4767"
"W. H. Bellinger","Bellinger, W. H.","","temp","0101-01-01T02:00:00+02:00","pdf","4320346","","","","Kommentar, AT, Leviticus, Numeri","UBCS - Understanding the Bible Commentary Series","3.0","eng","Leviticus, Numbers","C:\Users\sever\Documents\temp\W. H. Bellinger\Leviticus, Numbers (2221)\cover.jpg","Leviticus, Numbers","Baker Publishing Group","0101-01-01T02:00:00+02:00","2221","9fdfc4b0-9969-44e6-855b-0b380dc6da01"
"Christopher J. H. Wright","Wright, Christopher J. H.","","temp","0101-01-01T02:00:00+02:00","epub","3912141","","","","Kommentar, AT, Deuteronomium","UBCS - Understanding the Bible Commentary Series","5.0","eng","Deuteronomy","C:\Users\sever\Documents\temp\Christopher J. H. Wright\Deuteronomy (2222)\cover.jpg","Deuteronomy","Baker Publishing Group","0101-01-01T02:00:00+02:00","2222","2e034d37-56c7-4c54-9465-de76cbab6e07"
"J. Gordon Harris & Cheryl A. Brown & Michael S. Moore","Harris, J. Gordon & Brown, Cheryl A. & Moore, Michael S.","","temp","0101-01-01T02:00:00+02:00","epub","1712777","","","","Kommentar, AT, Josua, Richter, Ruth","UBCS - Understanding the Bible Commentary Series","6.0","eng","Joshua, Judges, Ruth","C:\Users\sever\Documents\temp\J. Gordon Harris\Joshua, Judges, Ruth (2223)\cover.jpg","Joshua, Judges, Ruth","Baker Publishing Group","0101-01-01T02:00:00+02:00","2223","c9dde363-c8c8-4e83-bb99-60841d51c79d"
"Mary J. Evans","Evans, Mary J.","","temp","0101-01-01T02:00:00+02:00","epub","1437689","","","","Kommentar, AT, Samuel","UBCS - Understanding the Bible Commentary Series","9.0","eng","1 & 2 Samuel","C:\Users\sever\Documents\temp\Mary J. Evans\1 & 2 Samuel (2224)\cover.jpg","Samuel, 1 & 2","Baker Publishing Group","0101-01-01T02:00:00+02:00","2224","21816a83-d08c-4045-835c-653c4471a32a"
"Iain W. Provan","Provan, Iain W.","","temp","0101-01-01T02:00:00+02:00","epub","1164582","","","","Kommentar, AT, Könige","UBCS - Understanding the Bible Commentary Series","11.0","eng","1 & 2 Kings","C:\Users\sever\Documents\temp\Iain W. Provan\1 & 2 Kings (2225)\cover.jpg","Kings, 1 & 2","Baker Publishing Group","0101-01-01T02:00:00+02:00","2225","f079839d-6ecc-4abc-9041-020bd8c25326"
"Louis C. Jonker","Jonker, Louis C.","","temp","0101-01-01T02:00:00+02:00","epub","1602236","","","","Kommentar, AT, Chronik","UBCS - Understanding the Bible Commentary Series","13.0","eng","1 & 2 Chronicles","C:\Users\sever\Documents\temp\Louis C. Jonker\1 & 2 Chronicles (2226)\cover.jpg","Chronicles, 1 & 2","Baker Publishing Group","0101-01-01T02:00:00+02:00","2226","f3fcf9a6-10b4-455f-b087-0fb750705edd"
"Leslie C. Allen & Timothy S. Laniak","Allen, Leslie C. & Laniak, Timothy S.","","temp","0101-01-01T02:00:00+02:00","epub","1213753","","","","Kommentar, AT, Esra, Nehemia, Esther","UBCS - Understanding the Bible Commentary Series","15.0","eng","Ezra, Nehemiah, Esther","C:\Users\sever\Documents\temp\Leslie C. Allen\Ezra, Nehemiah, Esther (2227)\cover.jpg","Ezra, Nehemiah, Esther","Baker Publishing Group","0101-01-01T02:00:00+02:00","2227","dfe51800-2dcb-48e0-9f44-9738748d3f55"
"Gerald H. Wilson","Wilson, Gerald H.","","temp","0101-01-01T02:00:00+02:00","pdf","2440606","","","","Kommentar, AT, Hiob","UBCS - Understanding the Bible Commentary Series","18.0","eng","Job","C:\Users\sever\Documents\temp\Gerald H. Wilson\Job (2228)\cover.jpg","Job","Baker Publishing Group","0101-01-01T02:00:00+02:00","2228","328f8ab7-5817-4407-90c4-f89f0bb6a130"
"Craig C. Broyles","Broyles, Craig C.","","temp","0101-01-01T02:00:00+02:00","epub","1495645","","","","Kommentar, AT, Psalmen","UBCS - Understanding the Bible Commentary Series","19.0","eng","Psalms","C:\Users\sever\Documents\temp\Craig C. Broyles\Psalms (2229)\cover.jpg","Psalms","Baker Publishing Group","0101-01-01T02:00:00+02:00","2229","d31b4c95-d156-49f4-840c-b14006bebc40"
"Roland E. Murphy & Elizabeth Huwiler","Murphy, Roland E. & Huwiler, Elizabeth","","temp","0101-01-01T02:00:00+02:00","epub","1271776","","","","Kommentar, AT, Sprüche, Prediger, Hohelied","UBCS - Understanding the Bible Commentary Series","20.0","eng","Proverbs, Ecclesiastes, Song of Songs","C:\Users\sever\Documents\temp\Roland E. Murphy\Proverbs, Ecclesiastes, Song of Son (2230)\cover.jpg","Proverbs, Ecclesiastes, Song of Songs","Baker Publishing Group","0101-01-01T02:00:00+02:00","2230","b305b2fd-4c5c-4ea6-8405-c3cd4390cfbc"
"John Goldingay","Goldingay, John","","temp","0101-01-01T02:00:00+02:00","pdf","1934925","","","","Kommentar, AT, Jesaja","UBCS - Understanding the Bible Commentary Series","23.0","eng","Isaiah","C:\Users\sever\Documents\temp\John Goldingay\Isaiah (2231)\cover.jpg","Isaiah","Baker Publishing Group","0101-01-01T02:00:00+02:00","2231","f2b3b2f1-a47f-4727-b9d1-a1b1d7067fca"
"Tremper Longman","Longman, Tremper","","temp","0101-01-01T02:00:00+02:00","pdf","3755550","","","","Kommentar, AT, Jeremia, Klagelieder","UBCS - Understanding the Bible Commentary Series","24.0","eng","Jeremiah, Lamentations","C:\Users\sever\Documents\temp\Tremper Longman\Jeremiah, Lamentations (2232)\cover.jpg","Jeremiah, Lamentations","Baker Publishing Group","0101-01-01T02:00:00+02:00","2232","1b2ad8af-12b0-4b66-a1cf-f91301c185c4"
